Name,MP ,GS ,A ,CS ,GC ,OG ,PS ,PM ,YC ,RC ,S ,B ,ESP ,BPS ,TP ,fpl_base.Team,Score,Opponent,H/A,GW,Pos,Difficulty rank,Difficulty desc,PID,B (PPI),B +/-,Own%
Vorm,90,0,0,0,2,0,0,0,0,0,2,0,7,3,1,SWA,2 - 2,ARS,Away,31.5,GKP,30,Extremely difficult,394,0,,33
Williams,90,0,0,0,2,0,0,0,0,0,0,0,6,6,1,SWA,2 - 2,ARS,Away,31.5,DEF,30,Extremely difficult,397,0,,58
Taylor,72,0,1,0,1,0,0,0,0,0,0,1,16,8,6,SWA,2 - 2,ARS,Away,31.5,DEF,30,Extremely difficult,398,0,1,2
Rangel,90,0,0,0,2,0,0,0,0,0,0,0,9,5,1,SWA,2 - 2,ARS,Away,31.5,DEF,30,Extremely difficult,401,0,,0.01
Chico,90,0,0,0,2,0,0,0,0,0,0,0,6,5,1,SWA,2 - 2,ARS,Away,31.5,DEF,30,Extremely difficult,402,0,,24
Davies,18,0,0,0,1,0,0,0,0,0,0,0,4,1,1,SWA,2 - 2,ARS,Away,31.5,DEF,30,Extremely difficult,404,0,,16
Routledge,90,0,0,0,2,0,0,0,0,0,0,0,7,5,2,SWA,2 - 2,ARS,Away,31.5,MID,30,Extremely difficult,407,0,,0.03
Dyer,28,0,0,0,2,0,0,0,0,0,0,0,2,1,1,SWA,2 - 2,ARS,Away,31.5,MID,30,Extremely difficult,408,0,,0.01
Britton,90,0,0,0,2,0,0,0,0,0,0,0,7,5,2,SWA,2 - 2,ARS,Away,31.5,MID,30,Extremely difficult,410,0,,12
De Guzmán,90,0,0,0,2,0,0,0,0,0,0,0,12,3,2,SWA,2 - 2,ARS,Away,31.5,MID,30,Extremely difficult,411,0,,12
Hernández,12,0,0,0,0,0,0,0,0,0,0,0,3,1,1,SWA,2 - 2,ARS,Away,31.5,MID,30,Extremely difficult,413,0,,0.018
Shelvey,78,0,0,0,2,0,0,0,0,0,0,0,5,3,2,SWA,2 - 2,ARS,Away,31.5,MID,30,Extremely difficult,416,0,,42
Michu,62,0,0,1,0,0,0,0,0,0,0,0,-5,3,3,SWA,2 - 2,ARS,Away,31.5,MID,30,Extremely difficult,417,0,,0.05
Bony,90,1,0,0,2,0,0,0,1,0,0,1,31,8,6,SWA,2 - 2,ARS,Away,31.5,FWD,30,Extremely difficult,420,3,-2,0.052
Howard,90,0,0,1,0,0,0,0,0,0,3,0,15,8,7,EVE,3 - 0,NEW,Away,31.5,GKP,8,Favourable,121,0,,0.077
Baines,90,0,0,1,0,0,0,0,0,0,0,0,15,10,6,EVE,3 - 0,NEW,Away,31.5,DEF,8,Favourable,127,0,,152
Distin,90,0,0,1,0,0,0,0,0,0,0,0,17,8,6,EVE,3 - 0,NEW,Away,31.5,DEF,8,Favourable,128,0,,64
Coleman,90,0,0,1,0,0,0,0,0,0,0,2,20,11,8,EVE,3 - 0,NEW,Away,31.5,DEF,8,Favourable,130,0,2,389
Stones,90,0,0,1,0,0,0,0,0,0,0,0,16,9,6,EVE,3 - 0,NEW,Away,31.5,DEF,8,Favourable,524,0,,4
Osman,90,1,0,1,0,0,0,0,0,0,0,2,37,11,10,EVE,3 - 0,NEW,Away,31.5,MID,8,Favourable,132,1,1,0.018
Barkley,81,1,0,1,0,0,0,0,0,0,0,0,32,9,8,EVE,3 - 0,NEW,Away,31.5,MID,8,Favourable,135,0,,0.178
Barry,90,0,0,1,0,0,0,0,1,0,0,0,14,3,2,EVE,3 - 0,NEW,Away,31.5,MID,8,Favourable,233,0,,12
McCarthy,90,0,0,1,0,0,0,0,0,0,0,0,21,3,3,EVE,3 - 0,NEW,Away,31.5,MID,8,Favourable,577,0,,3
Lukaku,90,1,1,1,0,0,0,0,0,0,0,3,54,12,12,EVE,3 - 0,NEW,Away,31.5,FWD,8,Favourable,101,3,0,193
Naismith,9,0,0,0,0,0,0,0,0,0,0,0,2,0,1,EVE,3 - 0,NEW,Away,31.5,FWD,8,Favourable,143,0,,0.013
Deulofeu,90,0,2,1,0,0,0,0,0,0,0,0,39,8,8,EVE,3 - 0,NEW,Away,31.5,FWD,8,Favourable,145,2,-2,8
De Gea,90,0,0,0,3,0,0,0,0,0,1,0,3,2,1,MUN,0 - 3,MCI,Home,31.5,GKP,31,Extremely difficult,242,0,,0.087
Jones,90,0,0,0,3,0,0,0,0,0,0,0,7,7,1,MUN,0 - 3,MCI,Home,31.5,DEF,31,Extremely difficult,245,0,,0.013
Rafael,90,0,0,0,3,0,0,0,0,0,0,0,10,7,1,MUN,0 - 3,MCI,Home,31.5,DEF,31,Extremely difficult,246,0,,5
Ferdinand,90,0,0,0,3,0,0,0,0,0,0,0,6,6,1,MUN,0 - 3,MCI,Home,31.5,DEF,31,Extremely difficult,248,0,,0.02
Evra,90,0,0,0,3,0,0,0,0,0,0,0,4,3,1,MUN,0 - 3,MCI,Home,31.5,DEF,31,Extremely difficult,249,0,,111
Mata,90,0,0,0,3,0,0,0,0,0,0,0,4,3,2,MUN,0 - 3,MCI,Home,31.5,MID,31,Extremely difficult,92,0,,0.089
Fellaini,65,0,0,0,2,0,0,0,1,0,0,0,6,2,1,MUN,0 - 3,MCI,Home,31.5,MID,31,Extremely difficult,133,0,,35
Valencia,25,0,0,0,1,0,0,0,0,0,0,0,1,1,1,MUN,0 - 3,MCI,Home,31.5,MID,31,Extremely difficult,253,0,,8
Carrick,90,0,0,0,3,0,0,0,0,0,0,0,13,5,2,MUN,0 - 3,MCI,Home,31.5,MID,31,Extremely difficult,257,0,,0.026
Cleverley,45,0,0,0,1,0,0,0,0,0,0,0,3,3,1,MUN,0 - 3,MCI,Home,31.5,MID,31,Extremely difficult,259,0,,7
Kagawa,45,0,0,0,2,0,0,0,0,0,0,0,3,1,1,MUN,0 - 3,MCI,Home,31.5,MID,31,Extremely difficult,262,0,,7
Hernández,14,0,0,0,1,0,0,0,0,0,0,0,1,1,1,MUN,0 - 3,MCI,Home,31.5,FWD,31,Extremely difficult,265,0,,5
Rooney,90,0,0,0,3,0,0,0,0,0,0,0,13,4,2,MUN,0 - 3,MCI,Home,31.5,FWD,31,Extremely difficult,266,0,,0.14
Welbeck,76,0,0,0,2,0,0,0,1,0,0,0,16,-2,1,MUN,0 - 3,MCI,Home,31.5,FWD,31,Extremely difficult,267,0,,39
Szczesny,90,0,0,0,2,0,0,0,0,0,1,0,7,3,1,ARS,2 - 2,SWA,Home,31.5,GKP,5,Favourable,2,0,,136
Vermaelen,90,0,0,0,2,0,0,0,0,0,0,0,8,4,1,ARS,2 - 2,SWA,Home,31.5,DEF,5,Favourable,4,0,,2
Sagna,90,0,0,0,2,0,0,0,0,0,0,0,7,5,1,ARS,2 - 2,SWA,Home,31.5,DEF,5,Favourable,5,0,,64
Gibbs,90,0,1,0,2,0,0,0,0,0,0,1,21,8,5,ARS,2 - 2,SWA,Home,31.5,DEF,5,Favourable,6,0,1,0.022
Mertesacker,90,0,0,0,2,0,0,0,0,0,0,0,6,5,1,ARS,2 - 2,SWA,Home,31.5,DEF,5,Favourable,8,0,,266
Rosicky,78,0,0,0,1,0,0,0,0,0,0,0,7,5,2,ARS,2 - 2,SWA,Home,31.5,MID,5,Favourable,14,0,,14
Arteta,90,0,0,0,2,0,0,0,0,0,0,0,14,5,2,ARS,2 - 2,SWA,Home,31.5,MID,5,Favourable,15,0,,0.013
Chamberlain,56,0,0,0,1,0,0,0,0,0,0,0,9,0,1,ARS,2 - 2,SWA,Home,31.5,MID,5,Favourable,16,0,,21
Cazorla,90,0,0,0,2,0,0,0,0,0,0,0,20,4,2,ARS,2 - 2,SWA,Home,31.5,MID,5,Favourable,18,0,,32
Flamini,90,0,0,0,2,1,0,0,0,0,0,0,11,4,0,ARS,2 - 2,SWA,Home,31.5,MID,5,Favourable,557,0,,1
Källström,12,0,0,0,1,0,0,0,0,0,0,0,4,1,1,ARS,2 - 2,SWA,Home,31.5,MID,5,Favourable,648,0,,0
Podolski,34,1,1,0,1,0,0,0,0,0,0,3,29,12,11,ARS,2 - 2,SWA,Home,31.5,FWD,5,Favourable,21,2,1,0.013
Giroud,88,1,0,0,1,0,0,0,0,0,0,2,22,10,8,ARS,2 - 2,SWA,Home,31.5,FWD,5,Favourable,22,1,1,225
Sanogo,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,ARS,2 - 2,SWA,Home,31.5,FWD,5,Favourable,24,0,,2
Krul,90,0,0,0,3,0,0,0,0,0,3,0,5,3,2,NEW,0 - 3,EVE,Home,31.5,GKP,19,Difficult,268,0,,0.052
Williamson,90,0,0,0,3,0,0,0,0,0,0,0,12,6,1,NEW,0 - 3,EVE,Home,31.5,DEF,19,Difficult,271,0,,0.018
Coloccini,90,0,0,0,3,0,0,0,0,0,0,0,0,4,1,NEW,0 - 3,EVE,Home,31.5,DEF,19,Difficult,273,0,,19
Yanga-Mbiwa,74,0,0,0,2,0,0,0,0,0,0,0,5,2,1,NEW,0 - 3,EVE,Home,31.5,DEF,19,Difficult,278,0,,0.009
Dummett,90,0,0,0,3,0,0,0,0,0,0,0,3,5,1,NEW,0 - 3,EVE,Home,31.5,DEF,19,Difficult,549,0,,0.009
Tiote,90,0,0,0,3,0,0,0,0,0,0,0,12,4,2,NEW,0 - 3,EVE,Home,31.5,MID,19,Difficult,281,0,,17
Ben Arfa,33,0,0,0,1,0,0,0,0,0,0,0,7,0,1,NEW,0 - 3,EVE,Home,31.5,MID,19,Difficult,282,0,,65
Marveaux,16,0,0,0,1,0,0,0,0,0,0,0,2,1,1,NEW,0 - 3,EVE,Home,31.5,MID,19,Difficult,288,0,,1
Anita,90,0,0,0,3,0,0,0,0,0,0,0,5,4,2,NEW,0 - 3,EVE,Home,31.5,MID,19,Difficult,290,0,,5
Sissoko,90,0,0,0,3,0,0,0,0,0,0,0,7,3,2,NEW,0 - 3,EVE,Home,31.5,MID,19,Difficult,291,0,,0.051
Shola Ameobi,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NEW,0 - 3,EVE,Home,31.5,FWD,19,Difficult,292,0,,3
Cissé,90,0,0,0,3,0,0,0,0,0,0,0,9,1,2,NEW,0 - 3,EVE,Home,31.5,FWD,19,Difficult,294,0,,7
Gouffran,90,0,0,0,3,0,0,0,0,0,0,0,-2,2,2,NEW,0 - 3,EVE,Home,31.5,FWD,19,Difficult,296,0,,16
de Jong,57,0,0,0,2,0,0,0,0,0,0,0,3,0,1,NEW,0 - 3,EVE,Home,31.5,FWD,19,Difficult,641,0,,1
McGregor,22,0,0,0,2,0,0,0,0,1,1,0,-3,-3,-3,HUL,1 - 2,WHU,Away,31.5,GKP,8,Favourable,170,0,,66
Harper,66,0,0,0,2,0,0,0,0,0,1,0,2,3,1,HUL,1 - 2,WHU,Away,31.5,GKP,8,Favourable,506,0,,0.072
Rosenior,32,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,HUL,1 - 2,WHU,Away,31.5,DEF,8,Favourable,171,0,,32
Chester,90,0,0,0,2,1,0,0,0,0,0,0,-3,5,-1,HUL,1 - 2,WHU,Away,31.5,DEF,8,Favourable,172,0,,42
Bruce,24,0,0,0,0,0,0,0,0,0,0,0,5,1,1,HUL,1 - 2,WHU,Away,31.5,DEF,8,Favourable,177,0,,0.015
Figueroa,58,0,0,0,2,0,0,0,0,0,0,0,9,1,0,HUL,1 - 2,WHU,Away,31.5,DEF,8,Favourable,178,0,,0.02
Davies,90,0,0,0,2,0,0,0,0,0,0,0,-1,5,1,HUL,1 - 2,WHU,Away,31.5,DEF,8,Favourable,179,0,,0.043
Meyler,90,0,0,0,2,0,0,0,0,0,0,0,3,6,2,HUL,1 - 2,WHU,Away,31.5,MID,8,Favourable,184,0,,4
Elmohamady,90,0,0,0,2,0,0,0,0,0,0,0,11,4,2,HUL,1 - 2,WHU,Away,31.5,MID,8,Favourable,185,0,,8
Huddlestone,90,0,1,0,2,0,0,0,0,0,0,1,22,8,6,HUL,1 - 2,WHU,Away,31.5,MID,8,Favourable,436,1,0,47
Livermore,90,0,0,0,2,0,0,0,1,0,0,0,9,3,1,HUL,1 - 2,WHU,Away,31.5,MID,8,Favourable,437,0,,48
Jelavic,81,1,0,0,2,0,0,0,0,0,0,3,27,11,9,HUL,1 - 2,WHU,Away,31.5,FWD,8,Favourable,142,2,1,17
Long,90,0,0,0,2,0,0,0,0,0,0,0,5,1,2,HUL,1 - 2,WHU,Away,31.5,FWD,8,Favourable,469,0,,34
Sagbo,9,0,0,0,0,0,0,0,0,0,0,0,1,1,1,HUL,1 - 2,WHU,Away,31.5,FWD,8,Favourable,527,0,,6
Mannone,90,0,0,0,2,0,0,0,0,0,5,0,7,4,2,SUN,1 - 2,LIV,Away,31.5,GKP,31,Extremely difficult,368,0,,0.088
Bardsley,90,0,0,0,2,0,0,0,1,0,0,0,8,1,0,SUN,1 - 2,LIV,Away,31.5,DEF,31,Extremely difficult,369,0,,19
O'Shea,90,0,0,0,2,0,0,0,0,0,0,0,2,1,1,SUN,1 - 2,LIV,Away,31.5,DEF,31,Extremely difficult,370,0,,27
Brown,90,0,0,0,2,0,0,0,0,0,0,0,2,3,1,SUN,1 - 2,LIV,Away,31.5,DEF,31,Extremely difficult,371,0,,3
Dossena,82,0,0,0,2,0,0,0,0,0,0,0,4,4,1,SUN,1 - 2,LIV,Away,31.5,DEF,31,Extremely difficult,570,0,,0
Vergini,90,0,0,0,2,0,0,0,1,0,0,0,-2,2,0,SUN,1 - 2,LIV,Away,31.5,DEF,31,Extremely difficult,630,0,,0
Johnson,30,0,1,0,0,0,0,0,0,0,0,0,18,7,4,SUN,1 - 2,LIV,Away,31.5,MID,31,Extremely difficult,376,0,,0.089
Cattermole,90,0,0,0,2,0,0,0,0,0,0,0,1,5,2,SUN,1 - 2,LIV,Away,31.5,MID,31,Extremely difficult,377,0,,0
Colback,8,0,0,0,0,0,0,0,0,0,0,0,0,2,1,SUN,1 - 2,LIV,Away,31.5,MID,31,Extremely difficult,378,0,,63
Ki Sung-Yueng,30,1,0,0,0,0,0,0,0,0,0,0,19,7,6,SUN,1 - 2,LIV,Away,31.5,MID,31,Extremely difficult,412,0,,0.015
Giaccherini,60,0,0,0,2,0,0,0,0,0,0,0,2,1,2,SUN,1 - 2,LIV,Away,31.5,MID,31,Extremely difficult,499,0,,0.009
Bridcutt,90,0,0,0,2,0,0,0,0,0,0,0,0,5,2,SUN,1 - 2,LIV,Away,31.5,MID,31,Extremely difficult,645,0,,0
Wickham,60,0,0,0,2,0,0,0,0,0,0,0,9,1,2,SUN,1 - 2,LIV,Away,31.5,FWD,31,Extremely difficult,387,0,,1
Altidore,90,0,0,0,2,0,0,0,0,0,0,0,3,0,2,SUN,1 - 2,LIV,Away,31.5,FWD,31,Extremely difficult,393,0,,5
Adrián,90,0,0,0,1,0,0,0,0,0,2,0,15,3,2,WHU,2 - 1,HUL,Home,31.5,GKP,22,Difficult,474,0,,35
Collins,8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,WHU,2 - 1,HUL,Home,31.5,DEF,22,Difficult,475,0,,0.059
Demel,90,0,1,0,1,0,0,0,0,0,0,0,22,3,5,WHU,2 - 1,HUL,Home,31.5,DEF,22,Difficult,478,1,-1,23
Tomkins,90,0,0,0,1,0,0,0,0,0,0,0,10,5,2,WHU,2 - 1,HUL,Home,31.5,DEF,22,Difficult,480,0,,3
McCartney,90,0,0,0,1,0,0,0,0,0,0,0,16,3,2,WHU,2 - 1,HUL,Home,31.5,DEF,22,Difficult,481,0,,0.01
Johnson,82,0,0,0,1,0,0,0,0,0,0,0,11,3,2,WHU,2 - 1,HUL,Home,31.5,DEF,22,Difficult,619,0,,1
Downing,90,0,0,0,1,0,0,0,0,0,0,0,21,4,2,WHU,2 - 1,HUL,Home,31.5,MID,22,Difficult,202,0,,8
Joe Cole,22,0,0,0,0,0,0,0,0,0,0,0,3,1,1,WHU,2 - 1,HUL,Home,31.5,MID,22,Difficult,484,0,,16
Taylor,90,0,0,0,1,0,0,0,0,0,0,0,14,4,2,WHU,2 - 1,HUL,Home,31.5,MID,22,Difficult,486,0,,1
Noble,90,1,0,0,1,0,0,0,0,0,0,2,35,9,9,WHU,2 - 1,HUL,Home,31.5,MID,22,Difficult,487,3,-1,19
Nolan,90,0,0,0,1,0,0,0,0,0,0,0,21,3,2,WHU,2 - 1,HUL,Home,31.5,MID,22,Difficult,489,0,,155
Diamé,68,0,1,0,1,0,0,0,0,0,0,0,18,3,5,WHU,2 - 1,HUL,Home,31.5,MID,22,Difficult,490,0,,16
Carroll,90,0,0,0,1,0,0,0,0,0,0,0,9,1,2,WHU,2 - 1,HUL,Home,31.5,FWD,22,Difficult,493,0,,0.009
Mignolet,90,0,0,0,1,0,0,0,0,0,3,0,15,3,3,LIV,2 - 1,SUN,Home,31.5,GKP,8,Favourable,192,0,,0.304
Johnson,90,0,0,0,1,0,0,0,0,0,0,0,14,3,2,LIV,2 - 1,SUN,Home,31.5,DEF,8,Favourable,194,0,,41
Skrtel,90,0,0,0,1,0,0,0,0,0,0,0,14,7,2,LIV,2 - 1,SUN,Home,31.5,DEF,8,Favourable,195,0,,0.059
Agger,90,0,0,0,1,0,0,0,0,0,0,0,22,7,2,LIV,2 - 1,SUN,Home,31.5,DEF,8,Favourable,196,0,,39
Flanagan,90,0,0,0,1,0,0,0,0,0,0,0,14,4,2,LIV,2 - 1,SUN,Home,31.5,DEF,8,Favourable,556,0,,16
Gerrard,90,1,0,0,1,0,0,0,0,0,0,3,33,10,10,LIV,2 - 1,SUN,Home,31.5,MID,8,Favourable,203,3,0,0.141
Henderson,90,0,1,0,1,0,0,0,0,0,0,1,25,9,6,LIV,2 - 1,SUN,Home,31.5,MID,8,Favourable,205,1,0,84
Sterling,14,0,0,0,0,0,0,0,0,0,0,0,3,0,1,LIV,2 - 1,SUN,Home,31.5,MID,8,Favourable,206,0,,0.143
Allen,90,0,0,0,1,0,0,0,0,0,0,0,13,5,2,LIV,2 - 1,SUN,Home,31.5,MID,8,Favourable,207,0,,2
Coutinho,90,0,0,0,1,0,0,0,0,0,0,0,28,4,2,LIV,2 - 1,SUN,Home,31.5,MID,8,Favourable,209,2,-2,0.043
Sturridge,76,1,0,0,1,0,0,0,0,0,0,3,25,10,9,LIV,2 - 1,SUN,Home,31.5,FWD,8,Favourable,213,1,2,0.35
Suárez,90,0,1,0,1,0,0,0,0,0,0,0,22,5,5,LIV,2 - 1,SUN,Home,31.5,FWD,8,Favourable,214,0,,505
Hart,90,0,0,0,1,0,0,0,0,0,2,0,8,3,2,MCI,1 - 1,ARS,Away,32,GKP,30,Extremely difficult,217,0,,67
Zabaleta,90,0,0,0,1,0,0,0,0,0,0,0,8,3,2,MCI,1 - 1,ARS,Away,32,DEF,30,Extremely difficult,222,0,,234
Kompany,90,0,0,0,1,0,0,0,1,0,0,0,7,3,1,MCI,1 - 1,ARS,Away,32,DEF,30,Extremely difficult,224,0,,0.045
Clichy,90,0,0,0,1,0,0,0,0,0,0,0,8,4,2,MCI,1 - 1,ARS,Away,32,DEF,30,Extremely difficult,225,0,,21
Demichelis,90,0,0,0,1,0,0,0,0,0,0,1,12,6,3,MCI,1 - 1,ARS,Away,32,DEF,30,Extremely difficult,563,0,1,0.009
Nasri,80,0,0,0,1,0,0,0,0,0,0,0,16,5,2,MCI,1 - 1,ARS,Away,32,MID,30,Extremely difficult,230,0,,35
Silva,90,1,0,0,1,0,0,0,1,0,0,3,25,9,9,MCI,1 - 1,ARS,Away,32,MID,30,Extremely difficult,231,2,1,78
Yaya Touré,90,0,0,0,1,0,0,0,1,0,0,0,11,3,1,MCI,1 - 1,ARS,Away,32,MID,30,Extremely difficult,232,0,,0.46
Milner,27,0,0,0,0,0,0,0,0,0,0,0,2,0,1,MCI,1 - 1,ARS,Away,32,MID,30,Extremely difficult,234,0,,6
Javi García,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MCI,1 - 1,ARS,Away,32,MID,30,Extremely difficult,237,0,,2
Navas,63,0,0,0,1,0,0,0,0,0,0,0,2,3,2,MCI,1 - 1,ARS,Away,32,MID,30,Extremely difficult,238,0,,28
Fernandinho,90,0,0,0,1,0,0,0,0,0,0,0,1,4,2,MCI,1 - 1,ARS,Away,32,MID,30,Extremely difficult,239,0,,12
Dzeko,84,0,1,0,1,0,0,0,0,0,0,0,19,5,5,MCI,1 - 1,ARS,Away,32,FWD,30,Extremely difficult,240,0,,109
Negredo,6,0,0,0,0,0,0,0,0,0,0,0,-4,1,1,MCI,1 - 1,ARS,Away,32,FWD,30,Extremely difficult,502,0,,62
Cech,90,0,0,0,1,0,0,0,0,0,4,0,6,3,3,CHE,0 - 1,CRY,Away,32,GKP,5,Favourable,77,0,,121
Cahill,90,0,0,0,1,0,0,0,0,0,0,0,5,6,2,CHE,0 - 1,CRY,Away,32,DEF,5,Favourable,79,0,,116
David Luiz,45,0,0,0,0,0,0,0,0,0,0,0,-4,1,1,CHE,0 - 1,CRY,Away,32,DEF,5,Favourable,80,0,,58
Terry,90,0,0,0,1,1,0,0,1,0,0,0,-2,2,-1,CHE,0 - 1,CRY,Away,32,DEF,5,Favourable,82,0,,167
Ivanovic,90,0,0,0,1,0,0,0,0,0,0,0,2,5,2,CHE,0 - 1,CRY,Away,32,DEF,5,Favourable,83,0,,203
Azpilicueta,90,0,0,0,1,0,0,0,0,0,0,0,4,2,2,CHE,0 - 1,CRY,Away,32,DEF,5,Favourable,85,0,,0.061
Lampard,55,0,0,0,1,0,0,0,0,0,0,0,6,3,1,CHE,0 - 1,CRY,Away,32,MID,5,Favourable,89,0,,0.053
Hazard,90,0,0,0,1,0,0,0,0,0,0,0,20,1,2,CHE,0 - 1,CRY,Away,32,MID,5,Favourable,94,0,,395
Oscar,45,0,0,0,1,0,0,0,0,0,0,0,1,1,1,CHE,0 - 1,CRY,Away,32,MID,5,Favourable,96,0,,106
Schürrle,69,0,0,0,1,0,0,0,0,0,0,0,6,2,2,CHE,0 - 1,CRY,Away,32,MID,5,Favourable,97,0,,0.022
Matic,90,0,0,0,1,0,0,0,0,0,0,0,4,5,2,CHE,0 - 1,CRY,Away,32,MID,5,Favourable,628,0,,5
Salah,35,0,0,0,0,0,0,0,0,0,0,0,3,1,1,CHE,0 - 1,CRY,Away,32,MID,5,Favourable,636,0,,1
Torres,90,0,0,0,1,0,0,0,0,0,0,0,-8,0,2,CHE,0 - 1,CRY,Away,32,FWD,5,Favourable,99,0,,0.018
Ba,21,0,0,0,0,0,0,0,0,0,0,0,0,1,1,CHE,0 - 1,CRY,Away,32,FWD,5,Favourable,100,0,,8
Guzan,90,0,0,0,4,0,0,0,0,0,2,0,4,3,0,AVL,1 - 4,MUN,Away,32,GKP,27,Very difficult,26,0,,42
Clark,90,0,0,0,4,0,0,0,1,0,0,0,0,0,-1,AVL,1 - 4,MUN,Away,32,DEF,27,Very difficult,28,0,,0.013
Lowton,13,0,0,0,1,0,0,0,1,0,0,0,0,0,0,AVL,1 - 4,MUN,Away,32,DEF,27,Very difficult,30,0,,8
Vlaar,90,0,0,0,4,0,0,0,0,0,0,0,2,2,0,AVL,1 - 4,MUN,Away,32,DEF,27,Very difficult,31,0,,31
Bertrand,90,0,0,0,4,0,0,0,1,0,0,0,2,2,-1,AVL,1 - 4,MUN,Away,32,DEF,27,Very difficult,81,0,,4
Delph,90,0,0,0,4,0,0,0,0,0,0,0,7,5,2,AVL,1 - 4,MUN,Away,32,MID,27,Very difficult,37,0,,31
Albrighton,77,0,0,0,3,0,0,0,0,0,0,0,10,3,2,AVL,1 - 4,MUN,Away,32,MID,27,Very difficult,38,0,,1
Westwood,90,1,0,0,4,0,0,0,0,0,0,2,26,12,9,AVL,1 - 4,MUN,Away,32,MID,27,Very difficult,44,1,1,3
Bacuna,90,0,0,0,4,0,0,0,1,0,0,0,5,-1,1,AVL,1 - 4,MUN,Away,32,MID,27,Very difficult,46,0,,0.052
Tonev,20,0,0,0,1,0,0,0,0,0,0,0,-8,1,1,AVL,1 - 4,MUN,Away,32,MID,27,Very difficult,47,0,,2
Agbonlahor,70,0,1,0,3,0,0,0,0,0,0,0,9,5,5,AVL,1 - 4,MUN,Away,32,FWD,27,Very difficult,50,0,,0.01
Weimann,90,0,0,0,4,0,0,0,0,0,0,0,0,3,2,AVL,1 - 4,MUN,Away,32,FWD,27,Very difficult,51,0,,0.015
Benteke,90,0,0,0,4,0,0,0,0,0,0,0,-5,-2,2,AVL,1 - 4,MUN,Away,32,FWD,27,Very difficult,53,0,,95
Elliot,90,0,0,0,4,0,0,0,0,0,7,0,10,5,2,NEW,0 - 4,SOU,Away,32,GKP,17,Difficult,269,0,,1
Williamson,90,0,0,0,4,0,0,0,0,0,0,0,2,3,0,NEW,0 - 4,SOU,Away,32,DEF,17,Difficult,271,0,,0.018
Coloccini,90,0,0,0,4,0,0,0,0,0,0,0,11,6,0,NEW,0 - 4,SOU,Away,32,DEF,17,Difficult,273,0,,19
Santon,45,0,0,0,3,0,0,0,0,0,0,0,7,4,0,NEW,0 - 4,SOU,Away,32,DEF,17,Difficult,275,0,,14
Yanga-Mbiwa,45,0,0,0,1,0,0,0,0,0,0,0,2,1,1,NEW,0 - 4,SOU,Away,32,DEF,17,Difficult,278,0,,0.009
Haidara,90,0,0,0,4,0,0,0,1,0,0,0,4,2,-1,NEW,0 - 4,SOU,Away,32,DEF,17,Difficult,279,0,,0
Dummett,13,0,0,0,1,0,0,0,0,0,0,0,3,1,1,NEW,0 - 4,SOU,Away,32,DEF,17,Difficult,549,0,,0.009
Tiote,90,0,0,0,4,0,0,0,0,0,0,0,2,4,2,NEW,0 - 4,SOU,Away,32,MID,17,Difficult,281,0,,17
Ben Arfa,45,0,0,0,1,0,0,0,0,0,0,0,2,1,1,NEW,0 - 4,SOU,Away,32,MID,17,Difficult,282,0,,65
Anita,90,0,0,0,4,0,0,0,0,0,0,0,6,6,2,NEW,0 - 4,SOU,Away,32,MID,17,Difficult,290,0,,5
Sissoko,77,0,0,0,3,0,0,0,0,0,0,0,8,2,2,NEW,0 - 4,SOU,Away,32,MID,17,Difficult,291,0,,0.045
Cissé,90,0,0,0,4,0,0,0,0,0,0,0,13,1,2,NEW,0 - 4,SOU,Away,32,FWD,17,Difficult,294,0,,7
Gouffran,90,0,0,0,4,0,0,0,0,0,0,0,3,3,2,NEW,0 - 4,SOU,Away,32,FWD,17,Difficult,296,0,,0.013
de Jong,45,0,0,0,3,0,0,0,0,0,0,0,9,1,1,NEW,0 - 4,SOU,Away,32,FWD,17,Difficult,641,0,,1
Harper,90,0,0,0,1,0,0,0,0,0,2,0,4,4,2,HUL,0 - 1,STK,Away,32,GKP,17,Difficult,506,0,,0.073
Rosenior,90,0,0,0,1,0,0,0,0,0,0,0,8,3,2,HUL,0 - 1,STK,Away,32,DEF,17,Difficult,171,0,,34
Chester,90,0,0,0,1,0,0,0,0,0,0,0,8,7,2,HUL,0 - 1,STK,Away,32,DEF,17,Difficult,172,0,,0.044
Bruce,70,0,0,0,1,0,0,0,0,0,0,0,5,3,2,HUL,0 - 1,STK,Away,32,DEF,17,Difficult,177,0,,0.015
Davies,90,0,0,0,1,0,0,0,0,0,0,0,14,7,2,HUL,0 - 1,STK,Away,32,DEF,17,Difficult,179,0,,0.046
Quinn,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,HUL,0 - 1,STK,Away,32,MID,17,Difficult,182,0,,0
Meyler,90,0,0,0,1,0,0,0,0,0,0,0,12,3,2,HUL,0 - 1,STK,Away,32,MID,17,Difficult,184,0,,4
Elmohamady,90,0,0,0,1,0,0,0,0,0,0,0,9,2,2,HUL,0 - 1,STK,Away,32,MID,17,Difficult,185,0,,7
